77914,Drama Horror ,nm0025355 nm0531042 nm0286611 nm0618797 ,7/7/1978,nm0001681 ,English,USA,A young man,,,
92068,Comedy Crime Drama ,nm0000367 nm0003508 nm0591877 nm0187649 ,10/1/1986,nm0088397 ,French,France,A bisexual petty criminal named Bob encounters a married couple arguing in a bar. Bob breaks up the...,,,
104684,Action Crime Drama Thriller ,nm0000334 nm0504897 nm0594909 nm0151068 ,4/16/1992,nm0000247 ,Cantonese English,Hong Kong,A tough-as-nails cop teams up with an undercover agent to shut down a sinister mobster and his crew.,,,
71771,Comedy Crime Drama Sport ,nm0000608 nm0000734 nm0491590 nm0175700 ,8/30/1974,nm0000736 ,English,USA,A sadistic warden asks a former pro quarterback,,,
2358911,Animation ,nm1039206 nm2213461 nm2696897 nm0998439 ,6/23/2012,nm0473549 nm0999118 ,Japanese English,Japan,For three years,,,
82511,Horror Thriller ,nm0000304 nm0887701 nm0059228 nm0112403 ,8/28/1981,nm0221265 ,English,USA,Four college pledges are forced to spend the night in a deserted old mansion where they get killed off one by one by the monstrous surviving members of a family massacre years earlier for trespassing on their living grounds.,,,
72856,Action Comedy Sci-Fi Sport ,nm0001016 nm0000230 nm0341097 nm0001862 ,4/27/1975,nm0000860 ,English Brazilian Sign Language Spanish,USA,In a dystopian future,,,
91474,Crime Mystery Thriller ,nm0676973 nm0002114 nm0000260 nm0004051 ,8/15/1986,nm0000520 ,English,USA,An F.B.I. specialist tracks a serial killer who appears to select his victims at random.,,,
24844,Drama Romance ,nm0663077 nm0202120 nm0800302 nm0546621 ,6/21/1947,nm0897118 ,French Russian,France,When Juliette marries Jean,,,
887912,Drama Thriller War ,nm0719637 nm1107001 nm1310016 nm0001602 ,10/10/2008,nm0000941 ,English Arabic Turkish,USA,During the Iraq War,,,
120751,Action Adventure Family Fantasy Sci-Fi Thriller ,nm0000200 nm0000234 nm0784884 nm0278752 ,12/25/1998,nm0881038 ,English Swahili,USA,A legendary fifteen-foot tall mountain gorilla named Joe is taken to an animal sanctuary in California by a zoologist and a young woman whom he grew up with. A poacher from the past returns to seek vengeance on him.,,,
1393003,Action War ,nm1159215 nm2895858 nm2609031 nm4798868 ,12/31/2009,nm3361351 ,English,USA,Five American soldiers enter Nazi-occupied Europe on a covert assignment to kidnap the head of Operation Bernhard.,,,
1157605,Documentary Biography Music ,nm2895440 nm2904057 nm3347664 nm1022823 ,2/20/2009,nm0315065 ,English,Canada,Since 1978,,,
120755,Action Adventure Thriller ,nm0000129 nm0779084 nm0628601 nm0000609 ,5/24/2000,nm0000247 ,English,USA Germany,A secret agent is sent to Sydney,,,
1535472,Horror Mystery Thriller ,nm1865097 nm0453373 nm3750526 nm2590448 ,8/12/2009,nm3728575 nm3986927 ,Korean,South Korea,After Hee-jin's younger sister So-jin,,,
2299842,Drama ,nm5180933 nm1050125 nm5494407 nm4237872 ,9/6/2012,nm1104118 ,Korean,South Korea,A loan shark is forced to reconsider his violent lifestyle after the arrival of a mysterious woman claiming to be his long-lost mother.,,,
362387,Drama Horror Thriller ,nm0634617 nm1065734 nm1839911 ,10/4/2003,nm1066739 ,Japanese,Japan,Two actresses who have auditioned for one part,,,
2090488,Crime Thriller ,nm1555255 nm1964199 nm2739851 nm0000555 ,2/14/2014,nm1768177 ,English Spanish,USA,Always one step ahead of the Feds,,,
3005920,Family Romance ,nm5761920 nm4171957 nm6550879 nm3557375 ,6/22/2013,nm3351235 nm4345252 ,Malayalam Malayalam,India,A film comprising of 5 short stories by 5 directors. Each story is about a women.,,,
1855199,Crime Drama Thriller ,nm0350453 nm0671567 nm0447695 nm1065229 ,9/21/2012,nm0043742 ,English Spanish,USA,Shot documentary-style,,,
1381505,Comedy Drama ,nm0000228 nm0004741 nm0001287 nm0424216 ,11/3/2011,nm1401857 ,English,USA,After 8 years in prison,,,
2207050,Comedy Drama ,nm0524528 nm0933727 nm0763022 nm0418470 ,1/16/2013,nm0494355 ,French Italian,France,Two actors. One play. Can the differences between the two egocentric men be put aside for the sake of friendship and theatre?,,,
2062989,Documentary Biography ,nm4681439 nm4679999 ,12/1/2011,nm1978110 nm0775688 ,Dutch,Netherlands,A documentary on Louise and Martine Fokkens,,,
995061,Documentary ,nm4865237 nm1591185 nm3478612 nm3478361 ,,nm1202568 ,English,USA,Birth: it's a miracle. A rite of passage. A natural part of life. But more than anything,,,
70460,Comedy Drama Romance ,nm0000302 nm0529543 nm0000076 nm0181305 ,9/7/1973,nm0000076 ,French English,France Italy,A committed film director struggles to complete his movie while coping with a myriad of crises,,,
765476,Adventure Comedy Family Romance Sci-Fi ,nm0000552 nm0006969 nm0005517 nm0004790 ,7/11/2008,nm0005367 ,English,USA,A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet,,,
70464,Comedy Drama Fantasy Music ,nm0000532 nm0724732 nm0731499 nm0522884 ,6/20/1973,nm0000755 ,English,UK USA,This sprawling,,,
2422326,Documentary Biography Drama ,,2012-11,nm5299138 ,Swahili,Tanzania UK,Ukerewe Island,,,
2069955,Crime Thriller ,nm0000232 nm0501114 nm0000708 nm1727889 ,8/28/2013,nm0846590 ,English Spanish,USA,A female American reporter searches for her missing brother against the backdrop of violence and human smuggling across the US/Mexican border.,,,
15324,Comedy Fantasy ,nm0000036 nm0570230 nm0444172 nm0175068 ,4/21/1924,nm0000036 ,None,USA,A film projectionist longs to be a detective,,,
1650048,Drama Romance ,nm0693799 nm2091680 nm0167501 nm0000882 ,6/28/2013,nm0230859 ,French English,Canada France,A drama that charts ten years in the relationship of a male-to-female transsexual's relationship with her lover.,,,
1650043,Comedy Family ,nm2325393 nm1256602 nm2953573 nm0006713 ,3/25/2011,nm0101047 ,English,USA,Back in middle school after summer vacation,,,
1483831,Drama War ,nm2935952 nm1553954 nm1025983 nm0615688 ,10/15/2009,nm1413443 ,Hebrew Arabic French English,Israel France Germany,During the First Lebanon War in 1982,,,
1650044,Horror ,nm2902567 nm0717157 nm0488271 nm0263740 ,,nm1427994 ,English,UK,Eight volunteers find themselves fighting for their lives when a drug trial goes horribly wrong.,,,
70155,Crime Drama Music ,nm0166580 nm0055079 nm0103470 nm0367006 ,8/5/1977,nm0378320 ,English Creoles and pidgins,Jamaica,Wishing to become a successful Reggae singer,,,
2131556,Family ,nm4587010 nm5300272 nm0553179 nm0942858 ,9/27/2012,nm0801243 ,English,New Zealand,Ben secretly enters the local soapbox derby with a rag-tag group of friends to best school bullies.,,,
219374,Drama Comedy Musical Thriller ,nm0000870 nm0000391 nm0247860 nm0765597 ,8/23/2002,nm0389591 ,English,USA,After her husband unexpectedly leaves her,,,
898367,Adventure Drama ,nm0001557 nm0000234 nm2240346 nm0000380 ,12/2/2009,nm0384825 ,English,USA,A post-apocalyptic tale of a man and his son trying to survive by any means possible.,,,
1334102,Mystery Thriller ,nm0005476 nm0604747 nm1195855 nm0000489 ,2/24/2011,nm0427037 ,English,UK USA,When a young doctor suspects she may not be alone in her new Brooklyn loft,,,
1371155,Biography Comedy Drama History ,nm1020089 nm0001364 nm2057859 nm1785575 ,10/1/2010,nm0170719 ,English,UK,A dramatization of the 1968 strike at the Ford Dagenham car plant,,,
477071,Drama Fantasy Mystery Sci-Fi Thriller ,nm0000113 nm0573037 nm0005520 nm2182034 ,3/16/2007,nm0946327 ,English,USA,Depressed housewife learns her husband was killed in a car accident the day previously,,,
477078,Comedy Drama ,nm1107127 nm0447695 nm0194900 nm2064295 ,9/28/2007,nm0998825 ,English,USA,Looking for answers to life's big questions,,,
48028,Drama ,nm0000015 nm0557339 nm0364915 nm0412322 ,4/10/1955,nm0001415 ,English,USA,In the Salinas Valley,,,
364725,Comedy Sport ,nm0001774 nm0852132 nm0000681 nm0001800 ,6/18/2004,nm1098493 ,English German,USA Germany,A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain.,,,
119314,Drama Romance Western ,nm0000602 nm0000218 nm0000554 nm0001848 ,5/15/1998,nm0000602 ,English,USA,The mother of a severely traumatized daughter enlists the aid of a unique horse trainer to help the girl's equally injured horse.,,,
2214941,Horror Thriller ,nm4881623 nm4881804 nm4327213 nm4882571 ,2014,nm4285728 ,English,Australia,In a time when stranger danger is ever present,,,
81693,Action Adventure Fantasy Sci-Fi ,nm0023013 nm0000587 nm0297450 nm0739185 ,2/14/1980,nm0210130 ,English,Italy,Low-budget film about a young man given a mystical medallion by an Aztec shaman,,,
808174,Drama Romance ,nm0783034 nm0717603 nm0893637 nm0213912 ,2/8/2007,nm0233288 ,Dutch,Netherlands Belgium Bulgaria,In late 19th century's Netherlands,,,
2530738,Drama ,nm5378257 nm5379046 nm5379523 nm3941892 ,3/6/2014,nm3350266 ,Portuguese,Brazil,Jonathas lives with his parents and his brother,,,
270846,Comedy Family ,nm0000685 nm0000281 nm0029502 nm0795981 ,8/27/2004,nm0163706 ,English,Germany UK USA,A group of smart-talking toddlers find themselves at the center of a media mogul's experiment to crack the code to baby talk. The toddlers must race against time for the sake of babies everywhere.,,,
49922,Crime Thriller ,nm0602093 nm0917298 nm0587617 nm0359436 ,,nm0605093 ,English,USA,Paula Parkins is the teenage daughter of wealthy parents whom don't seem to make time for her,,,
86143,Comedy Romance ,nm0000121 nm0751018 nm0000546 nm0957905 ,7/29/1983,nm0085457 ,English,USA,Christine (Phoebe Cates),,,
1179056,Horror Mystery Thriller ,nm0355097 nm1913734 nm0973177 nm1556320 ,4/30/2010,nm1207904 ,English,USA,A re-imagining of the horror icon Freddy Krueger,,,
159382,Crime Drama ,nm0654110 nm0714919 nm0050437 nm0607916 ,4/21/2000,nm0388198 ,English,France UK Germany Ireland,An aspiring writer is hired as a croupier at a casino,,,
936501,Action Crime Thriller ,nm0000553 nm1192254 nm0000463 nm0340973 ,1/30/2009,nm0603628 ,English French Albanian Arabic,France USA UK,A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter,,,
1964795,Drama ,nm0125540 nm1249052 nm0379072 nm5055028 ,9/21/2012,nm0681535 ,Italian Romanian,Italy,The story of a teacher and his students,,,
197661,,nm0188871 nm2456948 ,,,English,UK,,,,
57076,Action Adventure Thriller ,nm0000125 nm0001727 nm0502322 nm0000938 ,5/27/1964,nm0950109 ,English Russian Turkish Romany,UK,James Bond willingly falls into an assassination ploy involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by SPECTRE.,,,
179544,Documentary ,nm0016850 nm0017102 nm0084743 nm0165329 ,,nm0418697 ,,,,,,
89092,Action Adventure Drama Sci-Fi ,nm0000598 nm0001283 nm0001397 nm0546172 ,12/20/1985,nm0000583 ,English,USA,A soldier from Earth crash-lands on an alien world after sustaining battle damage. Eventually he encounters another survivor...,,,
1429313,Adventure Comedy Drama ,nm3787461 nm3788222 nm3788112 nm3787517 ,6/15/2011,nm3008980 ,English,UK South Africa Rwanda,The extraordinary story of three Rwandan kids who walk 3000 miles to the Soccer World Cup in South Africa...,,,
3331512,Short Comedy ,nm0005403 nm1251009 nm0013222 nm6096593 ,11/12/2013,nm0027572 ,Italian English,USA Italy,Italy,,,
2790142,Short Comedy Drama Music ,nm2397436 nm0951596 nm5741525 nm5741526 ,2013,nm2732725 ,English,Sweden USA,As a child,,,
2800784,Drama Horror Thriller ,nm1579089 nm1975305 nm5594680 nm5594531 ,2010,nm2203751 ,Japanese,Japan,"A young man gets hooked on a website called ""Death Tube",,,
377749,Horror Thriller Western ,nm0001794 nm0297578 nm0043704 nm0788335 ,,nm0877366 ,English,USA,A group of Confederate soldiers hole up in an abandoned plantation after robbing a bank and find themselves at the mercy of supernatural forces.,,,
41718,Comedy Romance ,nm0807252 nm0779923 nm0448004 nm0233352 ,,nm0324013 ,English,USA,A bored housewife wants to return to her former job at the music store her husband manages,,,
41719,Fantasy Drama Romance ,nm0544786 nm0673749 nm0143018 nm0006741 ,11/29/1950,nm0168413 ,French,France,Orphee is a poet who becomes obsessed with Death (the Princess). They fall in love. Orphee's wife,,,
71772,Comedy Drama Romance ,nm0000230 nm0001857 nm0455133 nm0532083 ,5/20/1975,nm0203429 nm0894776 ,English,USA,A group of kids in Brooklyn form a gang. From this moment on they do everything together. This makes...,,,
373389,Documentary History ,nm0249962 nm0000438 nm0004309 nm0000209 ,9/12/2003,nm0684850 ,English,USA,A film about the state of Chinese occupied Tibet and its history of oppression and resistance.,,,
1555064,Drama Music ,nm1330560 nm0000569 nm1015262 nm0005210 ,1/7/2011,nm0275277 ,English,USA,A rising country-music songwriter works with a fallen star to work their way fame,,,
1715356,Comedy ,nm0009629 nm0545884 nm0183660 nm2617824 ,3/30/2011,nm1061623 ,French Italian,France,Alessandro teaches musicology at the university of Strasbourg. He is also a volunteer reader in hospitals...,,,
68473,Adventure Drama Thriller ,nm0000685 nm0000608 nm0000885 nm0001074 ,7/30/1972,nm0000958 ,English,USA,Intent on seeing the Cahulawassee River before it's turned into one huge lake,,,
2085910,Documentary ,nm1580941 nm5196944 nm5196429 nm5196435 ,10/26/2012,nm0038896 ,English,USA,An exploration of various interpretations of Stanley Kubrick's horror film,,,
3103784,Romance ,nm1372573 nm0297885 nm0299210 nm1408555 ,10/5/2013,nm2604669 ,Japanese,Japan,,,,
86618,Action Adventure Comedy ,nm0001037 nm0001967 nm0001507 nm0001045 ,6/24/1983,nm0198991 ,English,UK,Yellowbeard,,,
282687,Comedy Romance ,nm0001401 nm0122653 nm0001724 nm0437283 ,4/26/2002,nm0378893 ,English,USA,A reporter interviews a psychic,,,
86610,Horror Sci-Fi ,nm0768455 nm0825231 nm0104060 nm0001881 ,1983-01,nm0111332 ,English,UK,Tony's father Sam,,,
2357453,Biography Drama ,nm0341737 nm0001439 nm4870841 nm3305824 ,10/7/2012,nm0175352 ,English,Australia,A look at the early career of Wikileaks founder,,,
286162,Drama ,nm1004007 nm0001629 nm0001644 nm0001372 ,7/25/2003,nm0971919 ,English,USA,Pete,,,
86617,Drama Romance War ,nm0000154 nm0000244 nm0001373 nm0614526 ,1/21/1983,nm0001837 ,English Tagalog Filipino Indonesian,Australia USA,A young Australian reporter tries to navigate the political turmoil of Indonesia during the rule of President Sukarno with the help of a diminutive photographer.,,,
450232,Action Crime Drama Thriller ,nm0000246 nm0080049 nm0001556 nm0827735 ,3/3/2006,nm0001149 ,English,Germany USA,An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse. There are however forces at work trying to stop prevent them from making it.,,,
1433822,Horror Thriller ,nm2230865 nm1659221 nm0271657 nm1566474 ,8/24/2012,nm1447139 ,English,USA,A couple is haunted by a supernatural presence that is unleashed during a college experiment.,,,
89646,,nm0304262 nm0705549 nm0766470 nm1119913 ,,nm0707300 ,Tamil,India,A friendship between a middle-aged upper-caste man in a village and a boatman's daughter raises eyebrows.,,,
1928123,Horror ,nm0116623 nm0593449 nm0639533 nm0263099 ,6/8/2013,nm0116623 ,English,UK,An estranged couple's vacation to save their troubled relationship goes awry when they find themselves under attack from the walking dead,,,
1104001,Action Adventure Sci-Fi ,nm0000313 nm1330560 nm1312575 nm0000310 ,12/17/2010,nm2676052 ,English,USA,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,,,
343594,Comedy Romance ,nm0600169 nm0603737 nm1289568 nm1289133 ,4/4/2003,nm0524516 ,Italian English,Italy,When Stefania breaks up with her boyfriend Andrea,,,
79522,Comedy Drama Romance ,nm0000095 nm0000473 nm0000446 nm0614526 ,4/25/1979,nm0000095 ,English,USA,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,,,
1405809,Drama ,nm0856500 nm2244205 nm0865333 nm0530581 ,2/17/2010,nm0369618 ,French,Austria France Germany,In order to escape her isolation,,,
