2081367	Comedy Drama Family Romance 	nm0000616 nm0000407 nm1943692 nm3600675 	2013-10-01	nm4340663 	English	USA	Ashley lives in the fast lane until a handyman invades her life and she's directing a Christmas play for underprivileged kids. She runs into her ultimate soul mate. They may live happily ever after unless her step brother gets her killed.
0377471	Comedy Crime 	nm0000237 nm0000235 nm0425005 nm0000681 	2005-03-04	nm0336620 	English Russian	USA	Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive on the way.
0120855	Animation Adventure Drama Family Music Romance 	nm0001282 nm0000378 nm0000306 nm0000335 	1999-06-18	nm0118333 nm0510674 	English	USA	A man raised by gorillas must decide where he really belongs when he discovers he is a human.
0075029	Western 	nm0000142 nm0516800 nm0313381 nm0571853 	1976-06-30	nm0000142 	English Navajo Spanish	USA	A Missouri farmer joins a Confederate guerrilla unit and winds up on the run from the Union soldiers who murdered his family.
0116095	Drama Horror Thriller Mystery 	nm0000232 nm0000254 nm0001590 nm0000870 	1996-03-22	nm0154819 	English Spanish	USA	The wife and mistress of the sadistic dean of an exclusive prep school conspire to murder him.
0302361	Comedy Crime Drama Thriller 	nm0001763 nm0301959 nm0001305 nm0000337 		nm0407842 	English	Germany USA	Centers on four college friends who become small-time bookies, only to find their world spinning dangerously out of control when their greed attracts the attention of organized crime.
2772092	Horror Sci-Fi Thriller 	nm5572919 nm1302751 nm3644593 nm4446785 		nm2970236 	English	Canada	Five university friends gather at a house party to ring in the New Year. Unbeknownst to them, an epidemic has erupted outside, causing outbreaks around the world.
0117894	Horror Thriller 	nm0001505 nm0121559 nm0421087 nm0176073 	1996-10-25	nm0276169 	English	USA	A lawyer is cursed by a gypsy to lose weight...and lose weight...and lose weight...
2073086	Drama 	nm0000342 nm4288440 nm0000991 nm0001714 	2013-06-06	nm1313340 	English	Canada	An elderly couple fight against local authorities in rural New Brunswick to build their final home.
0105414	Drama Thriller 	nm0000403 nm0000492 nm0001836 nm0295334 	1992-08-14	nm0775447 	English	USA	When a 'Single White Female' places an ad in the press for a similar woman to rent a room (to replace the boyfriend she's just left)...
0173080	Comedy Romance 	nm0006795 nm0004418 nm0451170 nm0953795 	1998-03-27	nm0451326 	Hindi	India	Muskaan (Kajol) is an orphan girl living on a farm run by her overly-protective older brother, Vishal (Arbaaz Khan) and their 'Chachu' (Dharmendra)...
0043618	Comedy Musical Romance 	nm0000057 nm0893584 nm0003110 nm0398123 	1951-09-03	nm0401680 	English	UK	B.G. Bruno, a rich bachelor, the head of a successful greeting-card company in Scotland, is essentially...
2651916	Thriller 	nm3165266 nm2354534 nm3394509 nm3642988 	2013-06-01	nm0333239 	English	USA	When Dawn and Kayla reunite for a mother-daughter weekend at a popular spa resort, they find themselves fighting for their lives as they discover the visiting guru has turned the resort into a cult nightmare.
0077681	Adventure Horror Thriller 	nm0486839 nm0396884 nm0824113 nm0090041 	1977-07-22	nm0000127 	English	USA	On the way to California, a family has the misfortune to have their car break down in an area closed to the public, and inhabited by violent savages ready to attack.
2380331	Comedy Drama Romance 	nm0654110 nm0000300 nm0001117 nm0000312 	2014-05-22	nm0770961 	English	USA	An art instructor and an English teacher form a rivalry that ends up with a competition at their school in which students decide whether words or pictures are more important.
0310281	Comedy Music 	nm0001302 nm0506405 nm0571106 nm0604272 	2003-05-09	nm0001302 	English	USA	Mockumentary captures the reunion of 1960s folk trio the Folksmen as they prepare for a show at The Town Hall to memorialize a recently deceased concert promoter.
1653002	Comedy Drama 	nm0001107 nm0427358 nm0915868 nm0327097 		nm2092442 	English	USA	Nine estranged friends are reunited after their larger then life friend unexpectedly dies. The friends...
2171454	Action Crime Thriller 	nm1059103 nm0004569 nm0451174 nm0712546 	2013-02-22	nm5074529 	Hindi	India	In the city of Ghaziabad, gang war breaks between two rival groups led by Satbir Singh and Fauji. Thakur Pritam Singh, a corrupt police officer, is transferred to the city to handle the situation.
1268799	Comedy 	nm0671980 nm0158626 nm0000439 nm0652663 	2011-11-04	nm0833889 	English	USA	Six years after their Guantanamo Bay adventure, stoner buds Harold Lee and Kumar Patel cause a holiday fracas by inadvertently burning down Harold's father-in-law's prize Christmas tree.
0024184	Drama Horror Sci-Fi Thriller 	nm0001647 nm0001784 nm0364203 nm0871287 	1933-11-13	nm0001843 	English	USA	A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.
0166195	Comedy Drama 	nm0341176 nm0005290 nm0676758 nm0803370 		nm0583515 	English	USA	Eddie Griffin is Miles Waise, a fast rising nightclub comedian. His life is made difficult by his manager...
0024188	Adventure Horror Romance Sci-Fi 	nm0001452 nm0000509 nm0035159 nm0404885 	1932-12	nm0448915 	English	USA	An obsessed scientist conducts profane experiments in evolution, eventually establishing himself as the self-styled demigod to a race of mutated, half-human abominations.
0280380	Crime Drama Thriller 	nm0000102 nm0000234 nm0001482 nm0870204 	2002-09-20	nm0001502 	English	USA Germany	When their daughter is kidnapped by experienced nappers, the Jennings' turn the tables on this seemingly foolproof plan.
0280381	Comedy Drama 	nm0376655 nm0854803 nm0869004 nm0729500 	2001-06-01	nm0714261 nm0831526 	Spanish	Uruguay	24 hours in the life of three street youths in Montevideo.
0075686	Comedy Drama Romance 	nm0000095 nm0000473 nm0731634 nm0001406 	1977-04-20	nm0000095 	English German	USA	Neurotic New York comedian Alvy Singer falls in love with the ditsy Annie Hall.
0041546	Comedy Crime 	nm0696866 nm0000027 nm0387753 nm0339343 	1950-06-14	nm0357607 	English	UK	A distant poor relative of the Duke of D'Ascoyne plots to inherit the title by murdering the eight other heirs who stand ahead of him in the line of succession.
1764523	Drama 	nm0209268 nm0840762 nm1209192 nm0053143 	2013-01-18	nm3669468 	Spanish	Mexico	Pilar loses the one thing in life that mattered to her and, from that moment on time stops. The present begins blending with the past...
0065904	Comedy Drama 	nm0000230 nm0391506 nm0887757 nm0912978 		nm0507575 	English	USA	Kitty and Stud are lovers. They enjoy a robust sex-life, which includes fellatio and light S&M, specifically, Stud belt-whipping Kitty. Three women come over for a party and Stud services them, one after the other.
0790590	Comedy Crime Horror Thriller 	nm0372418 nm0810770 nm0001151 nm0675730 	2008-04-18	nm1242171 	English Russian	Germany Ireland UK USA	During a heist in Russia, a professional thief finds himself dealing with serial killers, insane hostages, double-crossing psycho Russian hardmen and the real possibility of a horrible death.
0268401	Family Comedy Romance 	nm0787447 nm0006795 nm0006763 nm0611552 	2000-11-17	nm0613517 	Hindi	India	Prem Kapoor, an aspiring popstar, lives with his elder sister, Neelu, and brother-in-law, Vinod. Prem...
1006869	Short Comedy Drama Family 	nm0126198 nm0639541 nm0615331 nm2618097 	2006-06	nm2599203 nm1658964 	English	Ireland	This is the story of Fintan and Ralph, two brothers and how they help their father get through his grief a year after the death of the mother, Emily.
0375912	Crime Drama Thriller 	nm0185819 nm1092227 nm0002091 nm0362766 	2004-10-01	nm0891216 	English Romanian	UK	A successful cocaine dealer gets two tough assignments from his boss on the eve of his planned early retirement.
0088099	Action Comedy Family Romance 	nm0000821 nm0080445 nm0151539 nm1021410 		nm0576488 	Hindi	India	Loosely based on Dudley Moore's 'Arthur'. Amithabh plays a spoilt but generous hearted drunk son of an extremely rich and uncaring father...
0131704	Animation Adventure Comedy Family Fantasy 	nm0000134 nm0000623 nm0005305 nm0004517 	2000-06-30	nm0005197 	English	USA Germany	When enemies Boris, Natasha and Fearless leader escape into the real world with a nefarious scheme, Rocky & Bullwinkle do the same and team up with a young F.B.I. agent to stop the trio.
0034978	Documentary Short 	nm0020366 nm1108611 nm0281012 nm1425029 	1942-04	nm0421165 nm0564005 	English German	UK	A depiction of life in wartime England during the Second World War. Director Humphrey Jennings visits many aspects of civilian life and of the turmoil and privation caused by the war, all without narration.
0395424	Drama 	nm0001721 nm0005154 nm0039162 nm1530287 	2006-12-01	nm0280396 	Afrikaans Mandarin Xhosa French English	Canada	A three-paneled look at the worldwide AIDS crisis: in Montreal, a porn actor (Ashmore) schemes to pass his mandatory blood test; a young nun (Sevigny) makes a personal sacrifice for the benefit of a South African village; in rural China, a black market operative (Liu) posing as a goverment-sanctioned blood drawer jeopardizes an entire village's safety.
0028021	Drama 	nm0945222 nm0847504 nm0645825 nm0038320 	1979-01-31	nm0003226 	Japanese	Japan	Ayako becomes the mistress of her boss, Mr. Asai, so she can pay her father's debt, and prevent him from going to prison for embezzlement...
0407265	Adventure Comedy Drama 	nm0005031 nm0954225 nm0001217 nm2092175 	2006-02-10	nm1053371 	English Spanish	USA	A pre-operative male-to-female transsexual takes an unexpected journey when she learns that she fathered a son, now a teenage runaway hustling on the streets of New York.
2551500	Drama 	nm1127373 nm2708531 nm5421994 nm1688572 		nm3029226 	Indonesian	Indonesia	At a high school for the visually impaired in Jakarta, Indonesia, the students are like any other teenagers: they attend classes...
0074593	Horror Thriller 	nm0313387 nm0697785 nm0001395 nm0564651 	1976-05-21	nm0320852 	English	USA	A fifteen foot tall grizzly bear terrorizes a state park. Christopher George leaps into the carnage to stop it.
1413496	Documentary 	nm0000209 nm3230245 nm0000362 nm4769200 	2012-07-20	nm2071216 	English	USA	Director Chris Paine takes his film crew behind the closed doors of Nissan, GM, and the Silicon Valley start-up Tesla Motors to chronicle the story of the global resurgence of electric cars.
0343818	Action Mystery Sci-Fi Thriller 	nm0000226 nm0005256 nm0339304 nm0876138 	2004-07-16	nm0001639 	English	USA Germany	In 2035 a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.
0081991	Biography Drama History 	nm0677840 nm0739104 nm0512606 nm0293981 	1985-11-15	nm0459552 	Russian	Soviet Union	Details the life of the Russian monk Rasputin. The film shows his rise to power and how it corrupted him. His sexual perversions and madness ultimatly leads to his gruesome assasination.
2055800	Drama 	nm1728214 nm1892960 nm2132793 nm1728480 	2012-05-04	nm4665246 	Turkish	Turkey	Leyla and her boyfriend Yilmaz are in porn film sector for 25 years in Germany. While ago, they move to Istanbul and Yilmaz left her for another woman...
2151633	Comedy Horror 	nm3663172 nm0495363 nm3038454 nm2874114 		nm1747121 	English	UK	The whole "zombie thing" has been hyped up so much that everyone thinks it's the end of the world! Of course...
0101316	Biography Drama Romance 	nm0001506 nm0504899 nm0576928 nm0320481 	1992-10-30	nm0000269 	English	France UK Vietnam	In 1929 French Indochina, a French teenage girl embarks on a reckless and forbidden romance with a wealthy, older Chinese man, each knowing that knowledge of their affair will bring drastic consequences to each other.
2623460	Comedy 	nm1962272 nm5463331 nm5463540 nm3106095 	2013-01-13	nm5462083 	Tamil	India	Three funny men uses different tactics to impress a next-door girl.
0082979	Biography Drama History Romance 	nm0000886 nm0000473 nm0001346 nm0467085 	1981-12-04	nm0000886 	English Russian German French Finnish	USA	A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States.
1667889	Animation Adventure Comedy Family 	nm0005380 nm0001459 nm0000491 nm2106637 	2012-07-13	nm0553942 nm0862211 	English	USA	Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.
0097457	Biography Drama Music 	nm0000598 nm0000213 nm0230335 nm0864997 	1989-06-30	nm0564319 	English	USA	The life and career of the wildly controversial rock 'n' roll star, Jerry Lee Lewis.
0118866	Comedy Drama 	nm0001057 nm0000205 nm0001435 nm0005513 	1998-05-15	nm0819613 	English	UK USA	Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global...
0082073	Comedy 	nm0893872 nm0264768 nm0763003 nm0408636 	1981-02-20	nm0893872 	Italian	Italy	Three Italian have to move from their current city to vote to local elections elsewhere. Pasquale is an Italian emigrant living in Munich (Germany)...
